Customer_ID,Age,Gender,Income,Employment_Type,Loan_ID,Loan_Type,Loan_Amount,Interest_Rate,Tenure_Months,Application_Date,Approval_Status,EMI_Amount,Disbursal_Date,EMIs_Paid,Default_Status,Outstanding_Balance
CUST4999,36,Male,25212,Student,LOAN8999,Home,553411,7.61,24,2024-07-18,Approved,24813.57,2025-03-15,20,No,99254.28
CUST5000,51,Female,154411,Salaried,LOAN9000,Auto,448169,14.81,60,2025-01-31,Approved,8575.71,2025-05-14,34,Yes,222968.46
CUST5001,62,Female,76238,Salaried,LOAN9001,Home,700016,9.07,60,2025-02-25,Approved,12725.12,2025-06-24,23,Yes,470829.44
CUST5002,30,Female,170466,Retired,LOAN9002,Home,660522,17.72,12,2023-12-19,Approved,64797.21,2024-07-25,11,No,64797.21
CUST5003,52,Female,73871,Student,LOAN9003,Auto,234887,12.7,24,2022-11-19,Approved,11029.9,2024-12-08,22,No,22059.8
CUST5004,54,Female,120672,Salaried,LOAN9004,Business,1419841,12.02,180,2024-12-07,Approved,8836.14,2025-08-16,163,No,150214.38
CUST5005,29,Female,54607,Self-Employed,LOAN9005,Business,1793755,11.71,12,2025-04-08,Approved,166983.64,2025-07-10,0,Yes,2003803.68
CUST5006,37,Male,72055,Student,LOAN9006,Home,1340497,14.81,24,2023-02-11,Approved,64126.03,2024-08-16,2,Yes,1410772.66
CUST5007,31,Male,124509,Salaried,LOAN9007,Home,1382736,11.93,12,2025-02-20,Approved,128974.7,2025-04-01,10,No,257949.4
CUST5008,52,Male,155467,Salaried,LOAN9008,Education,456464,8.04,12,2022-09-23,Approved,41096.98,2023-08-29,7,Yes,205484.9
CUST5009,30,Female,147378,Self-Employed,LOAN9009,Business,1743048,17.06,60,2022-12-18,Approved,34006.87,2024-10-18,33,Yes,918185.49
CUST5010,42,Male,166362,Salaried,LOAN9010,Auto,460492,11.64,60,2024-04-16,Approved,8568.22,2024-06-20,56,No,34272.88
CUST5011,37,Female,107687,Salaried,LOAN9011,Home,670832,7.39,36,2023-12-29,Approved,20011.29,2024-03-16,13,Yes,460259.67
CUST5012,24,Male,85078,Student,LOAN9012,Home,1851685,12.85,36,2024-05-17,Rejected,0.0,,0,No,0.0
CUST5013,45,Male,154763,Salaried,LOAN9013,Education,1247003,14.27,60,2023-05-18,Approved,23749.17,2023-06-14,47,No,308739.21
CUST5014,41,Female,158542,Student,LOAN9014,Education,1573814,9.81,60,2023-08-24,Rejected,0.0,,0,No,0.0
CUST5015,57,Male,154913,Self-Employed,LOAN9015,Education,1048179,16.1,12,2023-03-13,Approved,101411.32,2024-06-21,6,Yes,608467.92
CUST5016,58,Male,122652,Self-Employed,LOAN9016,Personal,1802212,14.54,36,2023-01-06,Approved,57340.38,2025-01-15,9,Yes,1548190.26
CUST5017,21,Male,83197,Self-Employed,LOAN9017,Auto,1943459,14.3,60,2024-06-02,Approved,37022.89,2024-06-22,11,Yes,1814121.61
CUST5018,45,Female,75773,Salaried,LOAN9018,Personal,1612531,11.55,24,2023-12-29,Approved,74949.1,2024-02-27,22,No,149898.2
CUST5019,56,Male,168848,Salaried,LOAN9019,Home,595817,18.04,24,2025-02-27,Approved,29304.27,2025-07-26,7,Yes,498172.59
CUST5020,37,Female,138943,Salaried,LOAN9020,Education,217086,9.79,36,2023-04-19,Approved,6620.52,2023-08-01,22,Yes,92687.28
CUST5021,61,Male,47584,Self-Employed,LOAN9021,Education,694830,13.43,24,2023-07-31,Approved,32839.4,2023-09-07,10,Yes,459751.6
CUST5022,44,Male,155372,Salaried,LOAN9022,Education,1380816,10.21,180,2022-11-27,Approved,8454.43,2023-12-20,179,No,8454.43
CUST5023,22,Male,23338,Salaried,LOAN9023,Business,669941,15.44,12,2024-01-01,Approved,64448.32,2024-06-22,12,No,0.0
CUST5024,60,Male,82601,Retired,LOAN9024,Auto,1626281,7.07,36,2023-09-19,Approved,48368.31,2025-03-30,11,Yes,1209207.75
CUST5025,35,Female,156559,Retired,LOAN9025,Personal,1694845,7.05,180,2023-12-29,Approved,10079.62,2024-01-08,52,Yes,1290191.36
CUST5026,52,Male,56282,Salaried,LOAN9026,Auto,645241,16.23,60,2025-07-24,Approved,12499.39,2025-08-07,43,Yes,212489.63
CUST5027,59,Female,135447,Salaried,LOAN9027,Education,1638358,11.71,180,2023-10-30,Approved,10167.83,2023-12-13,73,Yes,1087957.81
CUST5028,26,Female,115798,Self-Employed,LOAN9028,Home,1996678,10.59,24,2023-09-07,Approved,92005.26,2025-04-14,6,Yes,1656094.68
CUST5029,21,Male,150963,Student,LOAN9029,Business,430983,13.79,12,2024-02-14,Approved,40867.96,2025-07-12,2,Yes,408679.6
CUST5030,43,Male,128611,Salaried,LOAN9030,Auto,1505094,14.92,60,2024-11-29,Approved,28827.57,2025-01-28,57,No,86482.71
CUST5031,59,Female,179876,Salaried,LOAN9031,Home,1678533,8.91,120,2024-09-30,Approved,15234.09,2025-03-18,26,Yes,1432004.46
CUST5032,37,Female,160987,Student,LOAN9032,Education,505486,8.73,12,2025-05-10,Approved,45801.24,2025-06-28,6,Yes,274807.44
CUST5033,54,Male,31158,Student,LOAN9033,Education,1418983,18.0,24,2024-02-22,Approved,69766.66,2025-04-30,22,No,139533.32
CUST5034,61,Male,30547,Self-Employed,LOAN9034,Education,1925282,13.58,12,2024-07-30,Approved,182227.94,2024-12-11,1,Yes,2004507.34
CUST5035,49,Male,108713,Salaried,LOAN9035,Education,955672,11.18,120,2024-02-03,Approved,8854.3,2024-09-01,23,Yes,858867.1
CUST5036,29,Male,22459,Salaried,LOAN9036,Business,1589426,16.12,120,2022-10-31,Approved,15380.35,2024-04-20,86,Yes,522931.9
CUST5037,33,Male,179840,Self-Employed,LOAN9037,Business,1520595,12.8,12,2025-03-17,Approved,142935.93,2025-05-22,8,Yes,571743.72
CUST5038,26,Female,83146,Salaried,LOAN9038,Auto,734524,9.4,60,2022-10-14,Approved,13392.82,2022-11-06,43,Yes,227677.94
CUST5039,26,Male,123577,Salaried,LOAN9039,Education,88441,8.98,180,2024-01-07,Approved,535.46,2024-07-12,35,Yes,77641.7
CUST5040,40,Male,127761,Salaried,LOAN9040,Business,1161903,11.26,60,2024-09-05,Rejected,0.0,,0,No,0.0
CUST5041,23,Female,123727,Self-Employed,LOAN9041,Home,412605,16.82,120,2023-03-28,Approved,4016.71,2023-10-22,96,No,96401.04
CUST5042,37,Male,70460,Self-Employed,LOAN9042,Business,820629,7.24,36,2025-02-23,Approved,24445.63,2025-06-06,36,No,0.0
CUST5043,32,Male,102970,Student,LOAN9043,Business,149099,9.12,36,2023-06-16,Approved,4519.36,2024-07-25,6,Yes,135580.8
CUST5044,21,Female,189319,Self-Employed,LOAN9044,Auto,1175501,17.22,60,2022-11-21,Approved,22965.37,2025-07-27,29,Yes,711926.47
CUST5045,37,Male,35419,Student,LOAN9045,Business,363179,7.96,36,2025-05-28,Approved,10891.33,2025-06-09,30,No,65347.98
CUST5046,23,Female,55577,Student,LOAN9046,Home,422007,14.06,60,2023-08-12,Approved,8022.35,2023-12-12,56,No,32089.4
CUST5047,46,Male,22921,Salaried,LOAN9047,Education,325634,9.06,24,2024-09-22,Approved,14797.35,2025-03-26,12,Yes,177568.2
CUST5048,35,Male,155748,Salaried,LOAN9048,Personal,580332,13.77,60,2025-05-03,Rejected,0.0,,0,No,0.0
CUST5049,56,Male,164535,Self-Employed,LOAN9049,Auto,863941,11.1,24,2024-05-01,Approved,39993.27,2025-01-12,4,Yes,799865.4
CUST5050,52,Female,176546,Salaried,LOAN9050,Home,602132,7.72,180,2023-02-24,Approved,3603.43,2023-05-01,20,Yes,576548.8
CUST5051,52,Female,60935,Student,LOAN9051,Auto,1947220,13.49,120,2022-10-13,Rejected,0.0,,0,No,0.0
CUST5052,24,Female,145534,Salaried,LOAN9052,Education,1513396,14.7,36,2025-04-05,Rejected,0.0,,0,No,0.0
CUST5053,38,Female,92828,Salaried,LOAN9053,Business,1519352,14.66,180,2024-08-22,Approved,9678.27,2025-07-18,97,Yes,803296.41
CUST5054,39,Male,143649,Self-Employed,LOAN9054,Business,1557900,14.14,180,2023-11-12,Rejected,0.0,,0,No,0.0
CUST5055,63,Female,109062,Self-Employed,LOAN9055,Home,182278,12.5,120,2024-02-13,Rejected,0.0,,0,No,0.0
CUST5056,55,Female,75152,Self-Employed,LOAN9056,Education,1999595,12.73,12,2024-08-31,Rejected,0.0,,0,No,0.0
CUST5057,60,Female,116491,Self-Employed,LOAN9057,Personal,390776,14.13,12,2024-09-16,Approved,37166.05,2025-03-28,12,No,0.0
CUST5058,34,Male,106569,Salaried,LOAN9058,Personal,1259198,14.78,180,2022-08-29,Approved,8029.49,2022-09-26,68,Yes,899302.88
CUST5059,53,Male,92467,Salaried,LOAN9059,Business,1675096,14.36,180,2025-06-18,Approved,10642.44,2025-08-05,166,No,148994.16
CUST5060,34,Female,176844,Student,LOAN9060,Education,1920236,13.54,120,2024-11-04,Rejected,0.0,,0,No,0.0
CUST5061,54,Female,167435,Salaried,LOAN9061,Education,1354269,8.37,60,2025-05-31,Approved,24460.36,2025-08-03,52,No,195682.88
CUST5062,24,Male,179562,Salaried,LOAN9062,Home,1708789,9.03,60,2022-11-22,Approved,31051.54,2023-01-08,12,Yes,1490473.92
CUST5063,44,Female,142537,Salaried,LOAN9063,Personal,874125,9.62,36,2023-11-30,Approved,26617.11,2025-05-05,9,Yes,718661.97
CUST5064,49,Female,73806,Salaried,LOAN9064,Home,134533,17.54,120,2025-02-19,Approved,1317.75,2025-03-15,35,Yes,112008.75
CUST5065,39,Female,151332,Self-Employed,LOAN9065,Auto,412163,15.61,12,2024-08-27,Approved,39708.47,2025-07-09,6,Yes,238250.82
CUST5066,26,Female,95992,Self-Employed,LOAN9066,Education,293815,13.13,120,2024-06-21,Approved,2769.94,2025-01-30,108,No,33239.28
CUST5067,53,Male,42320,Self-Employed,LOAN9067,Personal,137165,9.52,120,2024-03-25,Approved,1251.86,2024-08-21,35,Yes,106408.1
CUST5068,60,Male,98971,Self-Employed,LOAN9068,Home,1132913,7.83,36,2023-08-29,Approved,33933.89,2025-03-02,25,Yes,373272.79
CUST5069,39,Male,193217,Salaried,LOAN9069,Business,1115636,17.29,60,2024-12-07,Approved,21808.82,2025-05-13,43,Yes,370749.94
CUST5070,21,Female,68581,Salaried,LOAN9070,Auto,816896,17.21,180,2023-06-17,Rejected,0.0,,0,No,0.0
CUST5071,25,Female,113645,Salaried,LOAN9071,Home,1010297,7.83,12,2023-08-29,Approved,90783.6,2024-04-10,1,Yes,998619.6
CUST5072,47,Male,40754,Salaried,LOAN9072,Business,261213,16.07,36,2024-06-23,Approved,8421.94,2025-07-01,36,No,0.0
CUST5073,36,Male,89837,Salaried,LOAN9073,Personal,1789217,11.86,12,2023-06-23,Rejected,0.0,,0,No,0.0
CUST5074,26,Male,158279,Salaried,LOAN9074,Personal,1795696,10.39,12,2023-09-19,Approved,165189.07,2024-01-20,3,Yes,1486701.63
CUST5075,60,Female,178992,Self-Employed,LOAN9075,Auto,518085,15.37,60,2024-11-21,Approved,9961.91,2025-02-02,58,No,19923.82
CUST5076,33,Male,143746,Self-Employed,LOAN9076,Business,98993,13.87,180,2025-01-18,Approved,626.24,2025-07-26,156,No,15029.76
CUST5077,55,Female,134780,Student,LOAN9077,Education,1587115,15.86,180,2024-07-23,Approved,10215.73,2024-10-26,30,Yes,1532359.5
CUST5078,39,Female,107081,Self-Employed,LOAN9078,Personal,653747,7.39,60,2022-08-29,Approved,11700.98,2024-02-25,1,Yes,690357.82
CUST5079,32,Male,44016,Salaried,LOAN9079,Education,560956,10.32,36,2022-10-26,Approved,17190.18,2023-03-24,24,Yes,206282.16
CUST5080,36,Male,80522,Salaried,LOAN9080,Education,1002303,10.33,24,2023-01-31,Approved,46076.7,2023-02-03,5,Yes,875457.3
CUST5081,63,Female,140896,Salaried,LOAN9081,Home,1542452,10.46,36,2023-11-22,Approved,47327.57,2025-01-20,2,Yes,1609137.38
CUST5082,30,Male,132099,Salaried,LOAN9082,Home,419750,12.53,36,2023-02-12,Approved,13120.69,2024-10-19,4,Yes,419862.08
CUST5083,45,Male,171174,Salaried,LOAN9083,Personal,1037369,9.9,24,2025-01-13,Approved,47502.86,2025-03-09,21,No,142508.58
CUST5084,40,Female,124429,Salaried,LOAN9084,Education,1476320,11.83,12,2023-05-20,Approved,137580.72,2025-05-15,8,Yes,550322.88
CUST5085,51,Female,21924,Self-Employed,LOAN9085,Home,563147,10.91,120,2024-09-27,Approved,5204.89,2025-07-31,52,Yes,353932.52
CUST5086,24,Female,105015,Self-Employed,LOAN9086,Business,841754,15.32,24,2022-11-13,Approved,40446.28,2025-06-24,15,Yes,364016.52
CUST5087,64,Female,124987,Self-Employed,LOAN9087,Business,804719,13.74,120,2024-03-20,Approved,7627.39,2025-08-03,72,Yes,366114.72
CUST5088,43,Female,74333,Salaried,LOAN9088,Business,1351966,14.34,12,2023-04-04,Approved,128819.83,2024-12-22,0,Yes,1545837.96
CUST5089,22,Male,197171,Self-Employed,LOAN9089,Business,220947,9.03,24,2024-06-20,Rejected,0.0,,0,No,0.0
CUST5090,42,Female,146372,Self-Employed,LOAN9090,Education,1661302,10.41,60,2024-11-13,Rejected,0.0,,0,No,0.0
CUST5091,57,Female,151378,Self-Employed,LOAN9091,Business,226221,6.75,36,2023-08-10,Rejected,0.0,,0,No,0.0
CUST5092,28,Female,108495,Salaried,LOAN9092,Education,1177945,7.8,24,2025-03-12,Approved,52909.36,2025-03-30,16,Yes,423274.88
CUST5093,27,Male,89767,Self-Employed,LOAN9093,Personal,854566,9.68,24,2023-03-31,Approved,39053.67,2024-01-18,17,Yes,273375.69
CUST5094,34,Female,124332,Self-Employed,LOAN9094,Personal,1368295,7.29,12,2024-07-19,Approved,122336.98,2024-08-06,1,Yes,1345706.78
CUST5095,23,Female,163279,Salaried,LOAN9095,Business,1699763,13.73,60,2025-04-09,Approved,32219.01,2025-05-03,41,Yes,612161.19
CUST5096,36,Female,59426,Salaried,LOAN9096,Business,1449027,18.48,24,2022-08-30,Approved,71533.63,2022-10-21,10,Yes,1001470.82
CUST5097,39,Male,26336,Salaried,LOAN9097,Business,1192841,7.71,60,2023-12-09,Approved,21413.48,2024-08-06,52,No,171307.84
CUST5098,38,Female,132200,Self-Employed,LOAN9098,Personal,1265428,16.35,120,2023-08-05,Approved,12269.38,2023-09-08,96,No,294465.12
CUST5099,36,Female,37256,Self-Employed,LOAN9099,Home,856244,7.93,24,2024-11-19,Approved,38506.01,2025-04-01,9,Yes,577590.15
CUST5100,28,Female,53719,Salaried,LOAN9100,Personal,618810,14.54,60,2023-02-27,Approved,11813.08,2023-10-06,2,Yes,685158.64
CUST5101,53,Male,62017,Salaried,LOAN9101,Business,1186959,14.22,36,2023-05-23,Rejected,0.0,,0,No,0.0
CUST5102,32,Male,65704,Student,LOAN9102,Home,1562466,17.33,12,2024-11-12,Approved,152770.11,2025-07-22,11,No,152770.11
CUST5103,31,Male,50013,Salaried,LOAN9103,Home,1385652,7.87,180,2024-05-21,Approved,8303.9,2024-05-21,138,No,348763.8
CUST5104,25,Male,99991,Salaried,LOAN9104,Auto,302020,10.29,60,2023-11-16,Approved,5551.63,2024-04-02,16,Yes,244271.72
CUST5105,47,Female,90258,Salaried,LOAN9105,Education,268247,7.59,12,2023-09-25,Approved,24050.58,2024-09-03,2,Yes,240505.8
CUST5106,32,Female,98348,Self-Employed,LOAN9106,Business,1147542,11.39,180,2025-07-18,Approved,7101.37,2025-08-10,104,Yes,539704.12
CUST5107,37,Male,187848,Self-Employed,LOAN9107,Education,545911,17.44,24,2022-11-03,Approved,26713.24,2025-05-25,17,Yes,186992.68
CUST5108,26,Male,30060,Salaried,LOAN9108,Auto,1144156,15.88,24,2024-07-24,Approved,55243.67,2025-04-05,5,Yes,1049629.73
CUST5109,53,Female,157727,Retired,LOAN9109,Education,1341364,15.17,120,2025-03-06,Rejected,0.0,,0,No,0.0
CUST5110,25,Female,69923,Self-Employed,LOAN9110,Business,1810635,12.9,12,2025-05-15,Approved,170350.58,2025-07-21,5,Yes,1192454.06
CUST5111,48,Male,98563,Salaried,LOAN9111,Auto,221162,17.1,36,2024-11-12,Approved,7193.91,2025-02-07,31,No,35969.55
CUST5112,34,Male,155102,Self-Employed,LOAN9112,Education,1468833,11.89,36,2024-02-21,Rejected,0.0,,0,No,0.0
CUST5113,25,Male,109779,Salaried,LOAN9113,Personal,338343,8.3,60,2025-04-27,Approved,6107.09,2025-08-03,42,Yes,109927.62
CUST5114,53,Male,184361,Self-Employed,LOAN9114,Home,1726392,16.55,36,2024-10-11,Approved,55891.94,2025-05-03,12,Yes,1341406.56
CUST5115,61,Female,170811,Salaried,LOAN9115,Auto,1583569,9.86,180,2024-08-24,Rejected,0.0,,0,No,0.0
CUST5116,39,Male,119704,Self-Employed,LOAN9116,Personal,719197,7.14,12,2024-12-07,Approved,64212.31,2025-01-15,6,Yes,385273.86
CUST5117,42,Male,149157,Salaried,LOAN9117,Business,225231,8.01,24,2023-03-30,Approved,10136.33,2024-11-10,13,Yes,111499.63
CUST5118,25,Female,130234,Student,LOAN9118,Home,586976,13.81,12,2023-08-12,Approved,55669.78,2025-02-05,1,Yes,612367.58
CUST5119,22,Female,81687,Salaried,LOAN9119,Auto,1002261,13.78,12,2023-08-04,Rejected,0.0,,0,No,0.0
CUST5120,50,Female,56491,Self-Employed,LOAN9120,Home,306738,9.62,24,2024-08-10,Approved,14010.26,2025-07-18,3,Yes,294215.46
CUST5121,59,Female,92115,Salaried,LOAN9121,Auto,1189216,15.23,180,2023-09-19,Approved,7612.96,2025-07-29,103,Yes,586197.92
CUST5122,24,Female,137935,Student,LOAN9122,Auto,1822076,15.78,12,2025-03-20,Approved,175799.97,2025-04-15,4,Yes,1406399.76
CUST5123,53,Male,103778,Self-Employed,LOAN9123,Education,540021,17.55,36,2023-01-30,Approved,17633.19,2024-07-30,0,Yes,634794.84
CUST5124,33,Male,155853,Salaried,LOAN9124,Home,634827,13.52,60,2023-05-15,Approved,12010.93,2023-05-30,8,Yes,624568.36
CUST5125,40,Male,40448,Student,LOAN9125,Home,822455,15.85,60,2023-10-31,Rejected,0.0,,0,No,0.0
CUST5126,27,Female,71550,Salaried,LOAN9126,Personal,705423,15.54,12,2023-10-06,Approved,67920.48,2023-10-10,1,Yes,747125.28
CUST5127,35,Male,69294,Self-Employed,LOAN9127,Business,1962696,9.59,180,2024-08-15,Approved,11949.55,2024-12-16,6,Yes,2079221.7
CUST5128,43,Female,41446,Self-Employed,LOAN9128,Personal,1183308,10.22,24,2022-08-20,Approved,54343.42,2024-06-21,2,Yes,1195555.24
CUST5129,34,Male,96579,Salaried,LOAN9129,Education,1011285,12.24,120,2025-07-31,Approved,9458.89,2025-08-07,85,Yes,331061.15
CUST5130,43,Male,134679,Retired,LOAN9130,Auto,1331979,6.73,180,2024-10-09,Approved,7897.9,2025-06-11,48,Yes,1042522.8
CUST5131,39,Female,105615,Salaried,LOAN9131,Education,1244607,10.07,12,2022-12-21,Approved,114161.58,2023-11-22,9,No,342484.74
CUST5132,49,Female,37101,Salaried,LOAN9132,Education,803765,12.19,12,2022-09-25,Approved,75145.33,2023-10-12,11,No,75145.33
CUST5133,40,Male,48016,Student,LOAN9133,Personal,1260928,7.8,120,2025-07-19,Approved,11327.34,2025-07-28,114,No,67964.04
CUST5134,49,Male,170004,Self-Employed,LOAN9134,Auto,536676,8.02,60,2025-04-11,Approved,9661.96,2025-06-05,26,Yes,328506.64
CUST5135,44,Male,195725,Salaried,LOAN9135,Business,487474,12.06,180,2023-01-23,Approved,3034.8,2023-02-16,21,Yes,482533.2
CUST5136,38,Male,110481,Salaried,LOAN9136,Education,1355622,15.27,60,2024-11-05,Approved,26043.76,2025-07-16,29,Yes,807356.56
CUST5137,30,Male,72802,Self-Employed,LOAN9137,Business,208539,16.5,120,2023-12-29,Approved,2024.57,2025-01-24,100,No,40491.4
CUST5138,61,Female,27549,Salaried,LOAN9138,Auto,1507848,13.06,24,2023-03-22,Approved,71032.21,2024-05-30,6,Yes,1278579.78
CUST5139,28,Female,176434,Student,LOAN9139,Auto,1625999,12.2,12,2023-08-27,Approved,152030.91,2024-02-02,1,Yes,1672340.01
CUST5140,46,Female,67842,Self-Employed,LOAN9140,Personal,853996,11.11,36,2024-05-31,Approved,26357.64,2025-06-20,29,No,184503.48
CUST5141,49,Female,66539,Salaried,LOAN9141,Home,375402,8.82,60,2023-06-14,Approved,6808.54,2025-07-31,12,Yes,326809.92
CUST5142,30,Male,53717,Salaried,LOAN9142,Personal,153813,8.26,60,2024-01-27,Approved,2775.3,2024-12-17,21,Yes,108236.7
CUST5143,37,Male,174088,Self-Employed,LOAN9143,Business,1032164,16.0,180,2025-02-21,Approved,6651.72,2025-07-29,4,Yes,1170702.72
CUST5144,22,Female,135042,Salaried,LOAN9144,Personal,1912470,12.08,60,2025-08-12,Approved,35724.94,2025-08-17,21,Yes,1393272.66
CUST5145,26,Male,147922,Self-Employed,LOAN9145,Auto,106682,15.98,24,2025-07-01,Approved,5155.41,2025-07-28,14,Yes,51554.1
CUST5146,25,Female,112447,Retired,LOAN9146,Education,577016,14.95,120,2024-01-23,Approved,5527.33,2025-07-28,52,Yes,375858.44
CUST5147,48,Male,103402,Self-Employed,LOAN9147,Home,1761567,8.83,24,2023-11-02,Approved,79879.72,2024-12-04,6,Yes,1437834.96
CUST5148,61,Male,62607,Salaried,LOAN9148,Auto,1502676,12.62,60,2024-02-28,Rejected,0.0,,0,No,0.0
CUST5149,25,Male,178693,Salaried,LOAN9149,Education,1909982,11.83,180,2024-08-24,Approved,11866.29,2025-01-26,30,Yes,1779943.5
CUST5150,38,Female,32823,Self-Employed,LOAN9150,Business,1475812,11.59,12,2024-10-16,Approved,137238.22,2025-04-30,12,No,0.0
CUST5151,46,Female,49986,Self-Employed,LOAN9151,Business,1461897,13.01,60,2023-09-21,Approved,27534.83,2024-11-18,38,Yes,605766.26
CUST5152,40,Female,141682,Self-Employed,LOAN9152,Business,1998803,18.28,12,2022-09-25,Approved,197015.35,2023-08-23,0,Yes,2364184.2
CUST5153,61,Female,84325,Salaried,LOAN9153,Personal,479252,16.25,180,2025-06-05,Approved,3095.17,2025-07-28,126,Yes,167139.18
CUST5154,47,Male,147925,Student,LOAN9154,Business,1183190,17.34,12,2022-09-05,Approved,115696.26,2022-10-08,8,Yes,462785.04
CUST5155,32,Male,77771,Salaried,LOAN9155,Business,715634,6.86,60,2025-05-09,Rejected,0.0,,0,No,0.0
CUST5156,27,Male,74973,Self-Employed,LOAN9156,Personal,1946824,8.18,60,2023-02-23,Approved,35101.24,2024-03-16,40,Yes,702024.8
CUST5157,23,Male,165762,Self-Employed,LOAN9157,Education,1671390,7.52,12,2024-01-19,Approved,149756.54,2025-02-02,0,Yes,1797078.48
CUST5158,30,Female,59107,Self-Employed,LOAN9158,Auto,627755,9.66,24,2023-09-11,Approved,28683.17,2024-07-14,1,Yes,659712.91
CUST5159,54,Male,77888,Salaried,LOAN9159,Home,953041,11.8,24,2023-06-01,Approved,44395.83,2024-02-25,22,No,88791.66
CUST5160,45,Male,30956,Self-Employed,LOAN9160,Business,1318408,14.2,180,2024-05-29,Approved,8364.57,2024-09-06,51,Yes,1079029.53
CUST5161,55,Male,106839,Salaried,LOAN9161,Business,436564,12.51,24,2025-02-19,Approved,20465.76,2025-05-22,12,Yes,245589.12
CUST5162,36,Female,187605,Self-Employed,LOAN9162,Business,391574,17.34,36,2025-04-14,Approved,12763.14,2025-07-09,29,No,89341.98
CUST5163,22,Female,121131,Salaried,LOAN9163,Personal,76965,17.78,12,2024-11-21,Approved,7554.11,2025-08-16,0,Yes,90649.32
CUST5164,44,Female,87594,Salaried,LOAN9164,Personal,546368,8.46,36,2024-11-19,Rejected,0.0,,0,No,0.0
CUST5165,30,Male,31519,Salaried,LOAN9165,Personal,735918,16.73,36,2024-10-19,Approved,23862.14,2024-12-04,5,Yes,739726.34
CUST5166,58,Female,182187,Student,LOAN9166,Home,634095,12.28,12,2022-12-29,Approved,59330.16,2024-12-07,12,No,0.0
CUST5167,42,Male,21832,Self-Employed,LOAN9167,Auto,1876247,11.94,36,2025-01-08,Approved,58340.86,2025-08-09,30,No,350045.16
CUST5168,46,Male,192440,Self-Employed,LOAN9168,Business,888952,15.92,180,2022-11-08,Approved,5724.85,2025-07-26,58,Yes,698431.7
CUST5169,63,Male,133922,Self-Employed,LOAN9169,Education,1535737,7.62,180,2025-07-10,Approved,9182.0,2025-07-19,146,No,312188.0
CUST5170,59,Female,125474,Student,LOAN9170,Business,1810960,17.09,12,2024-06-12,Approved,176704.42,2025-01-02,5,Yes,1236930.94
CUST5171,47,Female,89715,Salaried,LOAN9171,Business,1752894,14.55,120,2025-05-22,Rejected,0.0,,0,No,0.0
CUST5172,49,Male,91835,Self-Employed,LOAN9172,Business,1721847,17.0,120,2024-10-25,Approved,16788.01,2025-01-16,27,Yes,1561284.93
CUST5173,58,Male,93366,Self-Employed,LOAN9173,Business,1220770,18.43,12,2023-08-20,Approved,120479.83,2025-06-02,9,No,361439.49
CUST5174,40,Female,57570,Salaried,LOAN9174,Auto,1705531,12.72,12,2024-04-09,Rejected,0.0,,0,No,0.0
CUST5175,47,Female,157687,Salaried,LOAN9175,Education,1060469,7.62,12,2023-05-26,Approved,95106.39,2024-06-20,3,Yes,855957.51
CUST5176,61,Female,58311,Salaried,LOAN9176,Personal,985209,8.5,24,2025-01-05,Approved,44539.66,2025-07-12,9,Yes,668094.9
CUST5177,40,Male,110245,Salaried,LOAN9177,Education,238151,10.38,12,2024-06-04,Approved,21905.92,2025-06-08,12,No,0.0
CUST5178,64,Male,123187,Salaried,LOAN9178,Business,1020404,7.74,180,2024-08-05,Approved,6107.68,2025-05-13,168,No,73292.16
